1000000,2,0.198661
1000000,2,0.199359
1000000,2,0.204328
1000000,2,0.199614
1000000,2,0.198816
1000000,2,0.197293
1000000,2,0.199775
1000000,2,0.197366
1000000,2,0.196847
1000000,2,0.197157
