1000000,1,0.313239
1000000,1,0.31437
1000000,1,0.312587
1000000,1,0.314052
1000000,1,0.312656
1000000,1,0.313063
1000000,1,0.313486
1000000,1,0.312767
1000000,1,0.315177
1000000,1,0.313654
