1000000,5,0.0800933
1000000,5,0.0792845
1000000,5,0.0818268
1000000,5,0.0793289
1000000,5,0.0786532
1000000,5,0.0811308
1000000,5,0.0817405
1000000,5,0.0794003
1000000,5,0.0813414
1000000,5,0.0781493
